Year;Month;Province;Mortgaged_FirstHand_Sale;Mortgaged_SecondHand_Sale;Other_FirstHand_Sale;Other_SecondHand_Sale
2016;December;Antalya-7;714;1305;1636;2380
2016;December;Ardahan-75;13;9;57;34
2016;December;Artvin-8;66;37;82;63
2016;December;Aydin-9;488;569;1028;1175
2016;December;Balikesir-10;318;528;592;1062
2016;December;Bartin-74;86;49;135;51
2016;December;Batman-72;67;41;361;125
2016;December;Bayburt-69;17;6;26;8
2016;December;Bilecik-11;110;61;149;87
2016;December;Bingol-12;25;17;262;69
2016;December;Bitlis-13;37;18;81;39
2016;December;Bolu-14;154;90;240;256
2016;December;Burdur-15;78;52;143;86
2016;December;Bursa-16;1182;1063;1757;1722
2016;December;Canakkale-17;223;269;459;376
2016;December;Cankiri-18;55;54;126;71
2016;December;Corum-19;141;158;310;241
2016;December;Denizli-20;346;338;487;453
2016;December;Diyarbakir-21;387;212;1046;553
2016;December;Duzce-81;163;79;278;162
2016;December;Edirne-22;184;157;204;246
2016;December;Elazig-23;77;133;316;381
2016;December;Erzincan-24;70;43;83;64
2016;December;Erzurum-25;184;116;348;271
2016;December;Eskisehir-26;412;394;938;661
2016;December;Gaziantep-27;407;460;914;772
2016;December;Giresun-28;83;96;242;182
2016;December;Gumushane-29;22;18;43;34
2016;December;Hakkari-30;0;1;17;2
2016;December;Hatay-31;396;297;967;568
2016;December;Igdir-76;34;9;58;36
2016;December;Isparta-32;79;115;195;238
2016;December;Istanbul-34;4563;4528;7913;8143
2016;December;Izmir-35;1295;2074;2643;2963
2016;December;Kahramanmaras-46;314;171;759;372
2016;December;Karabuk-78;99;58;144;130
2016;December;Karaman-70;55;81;115;94
2016;December;Kars-36;72;36;155;44
2016;December;Kastamonu-37;130;73;293;130
2016;December;Kayseri-38;258;680;878;1268
2016;December;Kilis-79;17;30;101;65
2016;December;Kirikkale-71;87;108;222;192
2016;December;Kirklareli-39;163;127;352;239
2016;December;Kirsehir-40;59;45;193;116
2016;December;Kocaeli-41;622;833;1223;1080
2016;December;Konya-42;482;467;1490;1048
2016;December;Kutahya-43;154;140;426;295
2016;December;Malatya-44;164;237;461;456
2016;December;Manisa-45;476;510;729;653
2016;December;Mardin-47;135;54;615;200
2016;December;Mersin-33;429;724;979;1317
2016;December;Mugla-48;199;373;373;794
2016;December;Mus-49;21;14;81;42
2016;December;Nevsehir-50;40;50;97;108
2016;December;Nigde-51;114;72;260;192
2016;December;Ordu-52;281;158;447;316
2016;December;Osmaniye-80;150;95;209;186
2016;December;Rize-53;76;81;199;99
2016;December;Sakarya-54;377;297;1044;661
2016;December;Samsun-55;384;404;914;695
2016;December;Sanliurfa-63;189;252;942;605
2016;December;Siirt-56;38;24;123;50
2016;December;Sinop-57;75;55;110;103
2016;December;Sirnak-73;1;3;35;12
2016;December;Sivas-58;223;146;510;269
2016;December;Tekirdag-59;735;572;992;938
2016;December;Tokat-60;111;102;209;137
2016;December;Trabzon-61;163;226;581;646
2016;December;Tunceli-62;31;7;64;24
2016;December;Usak-64;121;99;294;189
2016;December;Van-65;77;63;263;175
2016;December;Yalova-77;55;88;260;457
2016;December;Yozgat-66;82;90;239;129
2016;December;Zonguldak-67;143;138;176;212
2017;January;Adana-1;404;511;658;546
2017;January;Adiyaman-2;79;81;148;96
2017;January;Afyonkarahisar-3;108;71;236;210
2017;January;Agri-4;18;11;41;45
2017;January;Aksaray-68;85;56;150;134
2017;January;Amasya-5;60;64;97;81
2017;January;Ankara-6;1505;2993;2467;3721
2017;January;Antalya-7;548;1000;1176;1600
2017;January;Ardahan-75;2;1;2;6
2017;January;Artvin-8;61;37;19;25
2017;January;Aydin-9;339;474;612;829
2017;January;Balikesir-10;211;337;439;742
2017;January;Bartin-74;59;53;75;53
2017;January;Batman-72;55;29;124;80
2017;January;Bayburt-69;9;3;22;16
2017;January;Bilecik-11;81;59;104;76
2017;January;Bingol-12;24;46;192;66
2017;January;Bitlis-13;22;13;49;35
2017;January;Bolu-14;70;78;161;176
2017;January;Burdur-15;28;53;94;74
2017;January;Bursa-16;810;724;1203;1205
2017;January;Canakkale-17;110;150;341;221
2017;January;Cankiri-18;38;40;48;57
2017;January;Corum-19;110;127;177;195
2017;January;Denizli-20;263;272;324;334
2017;January;Diyarbakir-21;250;221;300;438
2017;January;Duzce-81;113;47;160;144
2017;January;Edirne-22;72;101;94;158
2017;January;Elazig-23;59;131;226;302
2017;January;Erzincan-24;20;19;35;35
2017;January;Erzurum-25;119;129;164;219
2017;January;Eskisehir-26;323;376;563;541
2017;January;Gaziantep-27;303;404;605;671
2017;January;Giresun-28;62;82;123;151
2017;January;Gumushane-29;8;21;21;19
2017;January;Hakkari-30;0;2;4;2
2017;January;Hatay-31;297;261;571;397
2017;January;Igdir-76;22;12;29;29
2017;January;Isparta-32;35;64;201;144
2017;January;Istanbul-34;3033;3239;4741;4794
2017;January;Izmir-35;845;1533;1488;1799
2017;January;Kahramanmaras-46;236;173;422;241
2017;January;Karabuk-78;61;63;83;79
2017;January;Karaman-70;29;56;63;74
2017;January;Kars-36;45;20;84;31
2017;January;Kastamonu-37;99;68;232;130
2017;January;Kayseri-38;192;599;595;956
2017;January;Kilis-79;13;19;108;60
2017;January;Kirikkale-71;68;75;115;151
2017;January;Kirklareli-39;71;110;132;113
2017;January;Kirsehir-40;40;57;80;96
2017;January;Kocaeli-41;481;572;802;780
2017;January;Konya-42;278;351;639;792
2017;January;Kutahya-43;96;93;171;206
2017;January;Malatya-44;121;171;229;310
2017;January;Manisa-45;307;379;486;382
2017;January;Mardin-47;76;62;269;143
2017;January;Mersin-33;402;585;672;917
2017;January;Mugla-48;163;262;221;480
2017;January;Mus-49;19;11;41;40
2017;January;Nevsehir-50;10;48;46;72
2017;January;Nigde-51;59;66;90;125
2017;January;Ordu-52;162;145;244;238
2017;January;Osmaniye-80;112;74;112;134
2017;January;Rize-53;61;78;77;92
2017;January;Sakarya-54;268;201;639;534
2017;January;Samsun-55;281;331;556;593
2017;January;Sanliurfa-63;156;227;519;500
2017;January;Siirt-56;34;21;106;71
2017;January;Sinop-57;45;46;64;56
2017;January;Sirnak-73;2;1;27;18
2017;January;Sivas-58;281;94;419;155
2017;January;Tekirdag-59;501;422;565;654
2017;January;Tokat-60;73;84;97;105
2017;January;Trabzon-61;106;173;278;351
2017;January;Tunceli-62;10;11;24;18
2017;January;Usak-64;82;76;132;174
2017;January;Van-65;30;43;135;146
2017;January;Yalova-77;53;68;153;367
2017;January;Yozgat-66;61;69;109;107
2017;January;Zonguldak-67;90;130;181;138
2017;February;Adana-1;420;553;642;582
2017;February;Adiyaman-2;63;86;132;115
2017;February;Afyonkarahisar-3;102;82;183;282
2017;February;Agri-4;15;13;50;62
2017;February;Aksaray-68;67;50;140;130
2017;February;Amasya-5;88;80;64;110
2017;February;Ankara-6;1602;3341;2346;3985
2017;February;Antalya-7;581;1074;1253;1765
2017;February;Ardahan-75;1;1;2;3
2017;February;Artvin-8;38;43;23;35
2017;February;Aydin-9;351;485;950;913
2017;February;Balikesir-10;259;416;471;801
2017;February;Bartin-74;58;51;94;40
2017;February;Batman-72;56;27;116;115
2017;February;Bayburt-69;7;5;14;8
2017;February;Bilecik-11;59;74;80;160
2017;February;Bingol-12;17;8;113;41
2017;February;Bitlis-13;10;4;40;38
2017;February;Bolu-14;75;71;103;176
2017;February;Burdur-15;36;39;91;73
2017;February;Bursa-16;774;840;1060;1376
2017;February;Canakkale-17;123;171;310;303
2017;February;Cankiri-18;32;34;44;48
2017;February;Corum-19;104;168;154;202
2017;February;Denizli-20;299;320;387;357
2017;February;Diyarbakir-21;313;244;358;430
2017;February;Duzce-81;118;80;198;122
2017;February;Edirne-22;84;130;128;217
2017;February;Elazig-23;47;130;210;333
2017;February;Erzincan-24;19;24;29;56
2017;February;Erzurum-25;91;96;156;174
2017;February;Eskisehir-26;282;401;633;568
2017;February;Gaziantep-27;312;477;519;760
2017;February;Giresun-28;90;66;102;111
2017;February;Gumushane-29;11;13;29;38
2017;February;Hakkari-30;0;0;3;1
2017;February;Hatay-31;290;262;587;492
2017;February;Igdir-76;13;14;11;21
2017;February;Isparta-32;32;71;164;157
2017;February;Istanbul-34;3383;3864;5131;5405
2017;February;Izmir-35;900;1694;1639;2057
2017;February;Kahramanmaras-46;251;161;390;250
2017;February;Karabuk-78;59;67;138;108
2017;February;Karaman-70;37;55;74;82
2017;February;Kars-36;31;23;36;22
2017;February;Kastamonu-37;88;84;189;99
2017;February;Kayseri-38;174;594;486;883
2017;February;Kilis-79;16;22;75;74
2017;February;Kirikkale-71;51;92;120;184
2017;February;Kirklareli-39;107;95;208;147
2017;February;Kirsehir-40;34;72;81;88
2017;February;Kocaeli-41;509;621;912;769
2017;February;Konya-42;308;434;630;892
2017;February;Kutahya-43;79;116;152;215
2017;February;Malatya-44;112;184;211;335
2017;February;Manisa-45;346;478;720;523
2017;February;Mardin-47;89;58;264;147
2017;February;Mersin-33;362;610;683;1103
2017;February;Mugla-48;174;299;273;521
2017;February;Mus-49;5;10;42;26
2017;February;Nevsehir-50;19;55;41;90
2017;February;Nigde-51;48;73;78;172
2017;February;Ordu-52;133;141;185;211
2017;February;Osmaniye-80;105;96;138;147
2017;February;Rize-53;50;56;63;78
2017;February;Sakarya-54;294;227;594;591
2017;February;Samsun-55;250;331;502;559
2017;February;Sanliurfa-63;157;225;576;507
2017;February;Siirt-56;33;15;48;37
2017;February;Sinop-57;47;56;80;64
2017;February;Sirnak-73;4;2;3;18
2017;February;Sivas-58;176;95;215;175
2017;February;Tekirdag-59;531;488;651;830
2017;February;Tokat-60;100;94;99;115
2017;February;Trabzon-61;81;161;326;346
2017;February;Tunceli-62;13;5;21;14
2017;February;Usak-64;86;109;168;144
2017;February;Van-65;36;51;105;146
2017;February;Yalova-77;63;97;255;330
2017;February;Yozgat-66;35;76;109;122
2017;February;Zonguldak-67;84;147;116;150
2017;March;Adana-1;511;786;1114;777
2017;March;Adiyaman-2;90;98;188;135
2017;March;Afyonkarahisar-3;110;132;214;379
2017;March;Agri-4;19;23;99;84
2017;March;Aksaray-68;73;98;165;148
2017;March;Amasya-5;80;114;119;100
2017;March;Ankara-6;2048;4431;3307;5218
2017;March;Antalya-7;660;1339;1366;2151
2017;March;Ardahan-75;3;4;1;4
2017;March;Artvin-8;42;52;32;33
2017;March;Aydin-9;433;691;994;1340
2017;March;Balikesir-10;310;585;692;1096
2017;March;Bartin-74;58;67;67;48
2017;March;Batman-72;55;51;168;117
2017;March;Bayburt-69;9;4;12;14
2017;March;Bilecik-11;78;84;109;135
2017;March;Bingol-12;15;24;159;83
2017;March;Bitlis-13;8;20;42;36
2017;March;Bolu-14;99;123;135;274
2017;March;Burdur-15;53;47;133;66
2017;March;Bursa-16;979;1139;1380;1711
2017;March;Canakkale-17;183;208;320;360
2017;March;Cankiri-18;31;56;43;58
2017;March;Corum-19;121;199;188;250
2017;March;Denizli-20;340;373;405;371
2017;March;Diyarbakir-21;344;327;446;507
2017;March;Duzce-81;135;92;311;138
2017;March;Edirne-22;74;167;185;221
2017;March;Elazig-23;78;181;242;430
2017;March;Erzincan-24;29;29;42;67
2017;March;Erzurum-25;95;140;219;284
2017;March;Eskisehir-26;355;478;590;649
2017;March;Gaziantep-27;447;605;703;824
2017;March;Giresun-28;92;106;136;169
2017;March;Gumushane-29;15;19;32;34
2017;March;Hakkari-30;3;0;1;4
2017;March;Hatay-31;342;334;624;587
2017;March;Igdir-76;17;15;35;31
2017;March;Isparta-32;64;102;196;174
2017;March;Istanbul-34;4201;5460;5771;7011
2017;March;Izmir-35;1154;2238;1963;2704
2017;March;Kahramanmaras-46;316;235;454;388
2017;March;Karabuk-78;81;85;124;107
2017;March;Karaman-70;48;58;116;91
2017;March;Kars-36;44;26;70;62
2017;March;Kastamonu-37;107;86;186;139
2017;March;Kayseri-38;269;731;590;1106
2017;March;Kilis-79;19;31;65;98
2017;March;Kirikkale-71;89;101;233;186
2017;March;Kirklareli-39;131;135;236;235
2017;March;Kirsehir-40;43;72;108;113
2017;March;Kocaeli-41;784;873;1228;984
2017;March;Konya-42;349;605;963;1093
2017;March;Kutahya-43;108;184;243;261
2017;March;Malatya-44;127;244;374;385
2017;March;Manisa-45;472;633;627;636
2017;March;Mardin-47;163;66;325;199
2017;March;Mersin-33;460;872;867;1191
2017;March;Mugla-48;191;377;303;689
2017;March;Mus-49;7;11;40;28
2017;March;Nevsehir-50;20;81;30;116
2017;March;Nigde-51;84;107;95;243
2017;March;Ordu-52;177;168;253;231
2017;March;Osmaniye-80;139;128;239;186
2017;March;Rize-53;55;72;111;102
2017;March;Sakarya-54;373;318;741;658
2017;March;Samsun-55;352;433;649;643
2017;March;Sanliurfa-63;200;311;639;605
2017;March;Siirt-56;35;23;87;78
2017;March;Sinop-57;67;61;76;77
2017;March;Sirnak-73;3;3;20;25
2017;March;Sivas-58;128;126;263;231
2017;March;Tekirdag-59;660;658;743;1000
2017;March;Tokat-60;116;130;127;144
2017;March;Trabzon-61;99;195;334;421
2017;March;Tunceli-62;8;14;9;21
2017;March;Usak-64;106;105;186;178
2017;March;Van-65;40;76;586;157
2017;March;Yalova-77;74;115;252;465
2017;March;Yozgat-66;41;95;87;148
2017;March;Zonguldak-67;138;163;173;157
2017;April;Adana-1;470;633;783;701
2017;April;Adiyaman-2;73;86;159;124
2017;April;Afyonkarahisar-3;101;86;277;281
2017;April;Agri-4;10;9;55;51
2017;April;Aksaray-68;64;64;178;144
2017;April;Amasya-5;88;103;112;126
2017;April;Ankara-6;1645;3672;3561;4486
2017;April;Antalya-7;586;1111;1253;1868
2017;April;Ardahan-75;2;5;1;0
2017;April;Artvin-8;35;53;29;50
2017;April;Aydin-9;368;522;832;978
2017;April;Balikesir-10;292;466;631;917
2017;April;Bartin-74;71;51;87;52
2017;April;Batman-72;52;32;131;93
2017;April;Bayburt-69;10;9;13;13
2017;April;Bilecik-11;74;72;104;77
2017;April;Bingol-12;9;45;96;73
2017;April;Bitlis-13;4;13;25;26
2017;April;Bolu-14;78;95;107;242
2017;April;Burdur-15;55;39;110;54
2017;April;Bursa-16;931;998;1430;1611
2017;April;Canakkale-17;214;184;445;323
2017;April;Cankiri-18;27;51;66;65
2017;April;Corum-19;105;178;177;196
2017;April;Denizli-20;321;361;433;369
2017;April;Diyarbakir-21;280;284;428;457
2017;April;Duzce-81;118;60;187;117
2017;April;Edirne-22;105;163;160;226
2017;April;Elazig-23;51;143;219;336
2017;April;Erzincan-24;26;36;32;61
2017;April;Erzurum-25;103;141;255;309
2017;April;Eskisehir-26;321;404;603;652
2017;April;Gaziantep-27;581;497;607;655
2017;April;Giresun-28;83;89;179;151
2017;April;Gumushane-29;10;10;37;17
2017;April;Hakkari-30;0;0;1;3
2017;April;Hatay-31;284;325;588;482
2017;April;Igdir-76;17;19;41;34
2017;April;Isparta-32;49;77;137;124
2017;April;Istanbul-34;3943;4603;5437;6083
2017;April;Izmir-35;1095;1926;1777;2372
2017;April;Kahramanmaras-46;254;191;480;320
2017;April;Karabuk-78;78;75;154;104
2017;April;Karaman-70;45;52;120;113
2017;April;Kars-36;17;26;53;37
2017;April;Kastamonu-37;80;83;173;130
2017;April;Kayseri-38;202;603;512;911
2017;April;Kilis-79;19;34;76;84
2017;April;Kirikkale-71;67;104;180;186
2017;April;Kirklareli-39;132;133;327;261
2017;April;Kirsehir-40;36;67;88;116
2017;April;Kocaeli-41;562;756;1083;929
2017;April;Konya-42;341;512;920;1057
2017;April;Kutahya-43;112;137;311;251
2017;April;Malatya-44;127;168;242;383
2017;April;Manisa-45;381;468;669;498
2017;April;Mardin-47;92;63;284;151
2017;April;Mersin-33;381;672;640;1156
2017;April;Mugla-48;215;319;276;573
2017;April;Mus-49;8;9;53;41
2017;April;Nevsehir-50;14;45;46;92
2017;April;Nigde-51;85;79;159;144
2017;April;Ordu-52;172;142;236;185
2017;April;Osmaniye-80;145;129;180;141
2017;April;Rize-53;58;55;89;85
2017;April;Sakarya-54;270;256;884;618
2017;April;Samsun-55;278;349;617;559
2017;April;Sanliurfa-63;190;249;685;476
2017;April;Siirt-56;38;12;80;47
2017;April;Sinop-57;63;51;51;54
2017;April;Sirnak-73;1;2;8;7
2017;April;Sivas-58;123;97;295;201
2017;April;Tekirdag-59;585;537;698;1019
2017;April;Tokat-60;96;88;148;123
2017;April;Trabzon-61;83;155;291;381
2017;April;Tunceli-62;5;6;9;22
2017;April;Usak-64;83;83;126;189
2017;April;Van-65;30;66;123;148
2017;April;Yalova-77;62;93;229;468
2017;April;Yozgat-66;29;102;99;108
2017;April;Zonguldak-67;90;151;111;157
2017;May;Adana-1;441;616;731;771
2017;May;Adiyaman-2;70;104;140;139
2017;May;Afyonkarahisar-3;102;125;178;271
2017;May;Agri-4;9;16;78;64
2017;May;Aksaray-68;69;49;168;124
2017;May;Amasya-5;72;84;147;129
2017;May;Ankara-6;1700;3467;2895;4569
2017;May;Antalya-7;544;976;1571;2152
2017;May;Ardahan-75;1;5;1;5
2017;May;Artvin-8;30;32;35;40
2017;May;Aydin-9;391;520;831;1063
2017;May;Balikesir-10;266;458;696;997
2017;May;Bartin-74;72;44;92;48
2017;May;Batman-72;54;35;155;103
2017;May;Bayburt-69;3;3;28;5
2017;May;Bilecik-11;80;83;87;85
2017;May;Bingol-12;14;24;120;80
2017;May;Bitlis-13;15;19;34;43
2017;May;Bolu-14;75;68;128;272
2017;May;Burdur-15;38;26;146;65
2017;May;Bursa-16;1141;877;1360;1533
2017;May;Canakkale-17;143;175;387;430
2017;May;Cankiri-18;37;50;67;68
2017;May;Corum-19;118;158;224;227
2017;May;Denizli-20;280;268;447;349
2017;May;Diyarbakir-21;289;285;388;501
2017;May;Duzce-81;104;77;240;148
2017;May;Edirne-22;66;119;239;232
2017;May;Elazig-23;75;142;242;364
2017;May;Erzincan-24;22;33;29;59
2017;May;Erzurum-25;114;125;208;234
2017;May;Eskisehir-26;312;362;648;639
2017;May;Gaziantep-27;509;550;845;841
2017;May;Giresun-28;69;79;134;159
2017;May;Gumushane-29;10;12;23;23
2017;May;Hakkari-30;1;0;3;4
2017;May;Hatay-31;289;310;581;573
2017;May;Igdir-76;22;23;32;30
2017;May;Isparta-32;41;86;253;148
2017;May;Istanbul-34;3497;4201;5632;6957
2017;May;Izmir-35;941;1783;1995;2402
2017;May;Kahramanmaras-46;252;184;467;299
2017;May;Karabuk-78;64;69;134;119
2017;May;Karaman-70;52;68;95;86
2017;May;Kars-36;23;45;90;54
2017;May;Kastamonu-37;97;81;231;133
2017;May;Kayseri-38;183;610;596;907
2017;May;Kilis-79;24;21;76;71
2017;May;Kirikkale-71;84;83;163;195
2017;May;Kirklareli-39;149;107;241;185
2017;May;Kirsehir-40;52;57;181;163
2017;May;Kocaeli-41;546;798;1008;993
2017;May;Konya-42;383;510;847;1092
2017;May;Kutahya-43;138;131;276;228
2017;May;Malatya-44;126;240;222;376
2017;May;Manisa-45;387;483;693;551
2017;May;Mardin-47;97;72;248;169
2017;May;Mersin-33;383;687;884;1099
2017;May;Mugla-48;208;365;425;798
2017;May;Mus-49;10;11;48;46
2017;May;Nevsehir-50;53;34;88;102
2017;May;Nigde-51;85;86;172;204
2017;May;Ordu-52;163;109;278;178
2017;May;Osmaniye-80;118;88;194;153
2017;May;Rize-53;53;68;89;85
2017;May;Sakarya-54;280;229;666;605
2017;May;Samsun-55;324;367;643;573
2017;May;Sanliurfa-63;178;222;656;562
2017;May;Siirt-56;58;13;107;56
2017;May;Sinop-57;49;39;96;71
2017;May;Sirnak-73;0;5;30;18
2017;May;Sivas-58;130;125;326;181
2017;May;Tekirdag-59;593;541;708;1051
2017;May;Tokat-60;101;97;181;117
2017;May;Trabzon-61;84;145;318;372
2017;May;Tunceli-62;9;9;19;23
2017;May;Usak-64;99;102;142;144
2017;May;Van-65;41;65;600;164
2017;May;Yalova-77;63;89;257;449
2017;May;Yozgat-66;30;78;103;108
2017;May;Zonguldak-67;117;124;128;130
2017;June;Adana-1;305;532;1292;658
2017;June;Adiyaman-2;75;63;156;96
2017;June;Afyonkarahisar-3;109;88;177;200
2017;June;Agri-4;11;24;70;58
2017;June;Aksaray-68;42;37;107;85
2017;June;Amasya-5;82;72;106;91
2017;June;Ankara-6;1331;2848;2254;3727
2017;June;Antalya-7;446;868;1211;1728
2017;June;Ardahan-75;2;5;1;12
2017;June;Artvin-8;35;20;10;33
2017;June;Aydin-9;347;433;843;940
2017;June;Balikesir-10;286;346;593;741
2017;June;Bartin-74;62;30;77;37
2017;June;Batman-72;42;22;80;77
2017;June;Bayburt-69;9;2;9;11
2017;June;Bilecik-11;55;65;89;50
2017;June;Bingol-12;6;6;94;71
2017;June;Bitlis-13;7;13;36;32
2017;June;Bolu-14;89;77;86;212
2017;June;Burdur-15;46;44;128;59
2017;June;Bursa-16;848;746;1127;1207
2017;June;Canakkale-17;164;163;366;272
2017;June;Cankiri-18;37;37;74;150
2017;June;Corum-19;94;134;187;160
2017;June;Denizli-20;244;261;340;276
2017;June;Diyarbakir-21;219;247;365;380
2017;June;Duzce-81;83;63;174;160
2017;June;Edirne-22;62;128;120;208
2017;June;Elazig-23;45;89;857;241
2017;June;Erzincan-24;22;30;22;54
2017;June;Erzurum-25;92;98;134;151
2017;June;Eskisehir-26;326;362;495;521
2017;June;Gaziantep-27;285;395;602;690
2017;June;Giresun-28;63;55;133;108
2017;June;Gumushane-29;2;12;20;21
2017;June;Hakkari-30;0;1;0;1
2017;June;Hatay-31;240;269;545;518
2017;June;Igdir-76;25;15;43;24
2017;June;Isparta-32;40;72;175;126
2017;June;Istanbul-34;3122;3841;5534;5473
2017;June;Izmir-35;802;1548;1539;2145
2017;June;Kahramanmaras-46;180;167;346;279
2017;June;Karabuk-78;75;60;104;115
2017;June;Karaman-70;38;43;80;50
2017;June;Kars-36;36;35;53;41
2017;June;Kastamonu-37;123;62;196;92
2017;June;Kayseri-38;159;440;605;726
2017;June;Kilis-79;8;30;45;49
2017;June;Kirikkale-71;87;61;190;142
2017;June;Kirklareli-39;106;89;206;153
2017;June;Kirsehir-40;36;51;67;96
2017;June;Kocaeli-41;502;651;923;789
2017;June;Konya-42;244;358;693;710
2017;June;Kutahya-43;101;107;247;165
2017;June;Malatya-44;93;158;201;284
2017;June;Manisa-45;375;391;560;460
2017;June;Mardin-47;67;59;409;118
2017;June;Mersin-33;330;605;745;937
2017;June;Mugla-48;174;303;361;729
2017;June;Mus-49;4;11;28;52
2017;June;Nevsehir-50;12;42;36;44
2017;June;Nigde-51;78;62;137;163
2017;June;Ordu-52;151;98;214;180
2017;June;Osmaniye-80;114;73;168;124
2017;June;Rize-53;44;39;89;51
2017;June;Sakarya-54;273;190;508;557
2017;June;Samsun-55;259;275;544;475
2017;June;Sanliurfa-63;122;185;344;382
2017;June;Siirt-56;16;15;26;39
2017;June;Sinop-57;42;30;72;66
2017;June;Sirnak-73;3;2;19;14
2017;June;Sivas-58;95;117;224;158
2017;June;Tekirdag-59;534;486;600;830
2017;June;Tokat-60;98;67;92;97
2017;June;Trabzon-61;73;125;256;288
2017;June;Tunceli-62;11;13;45;21
2017;June;Usak-64;81;85;107;122
2017;June;Van-65;41;70;139;156
2017;June;Yalova-77;50;81;146;321
2017;June;Yozgat-66;35;53;128;95
2017;June;Zonguldak-67;72;116;65;106
2017;July;Adana-1;442;580;669;719
2017;July;Adiyaman-2;93;88;225;131
